source,name,sku,price,old_price,unit,stock,url,images,colors,category,subcategory,scraped_at,attr_thickness_mm,attr_country,attr_manufacturer
akm,"Металочерепиця Преміум+ - Україна (Модуль) РЕ 0,40мм",3200,224,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-0-40/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-8017-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-IN-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:36.729Z,0.40,Україна,Модуль
akm,"Металочерепиця Преміум+ - Україна (Модуль) РЕ 0,45мм",0024,245,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-9006-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-IN-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:38.385Z,0.45,Україна,Модуль
akm,"Металочерепиця Преміум+, ПАРМА - Словаччина РЕ 0,45мм",2346,286,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/metallocherepica-alpina-slovakiya-re-0-45mm/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-9003-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-3005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg,[object Object],Металочерепиця,Premium,2026-02-08T07:26:38.648Z,0.45,,
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) V-МАТ 0,43мм",3632,280,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/rubin-koreya-v-mat-0-43/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-V-mat–7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-175x175.jpg,[object Object],Металочерепиця,Premium,2026-02-08T07:26:38.788Z,0.43,Корея,Dongbu
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) РЕ 0,45мм",2809,296,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/rubin-koreya-dongbu-re-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-5005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-7004-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-7004-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:40.077Z,0.45,Корея,Dongbu
akm,"Модульна Металочерепиця Інтегра Італія (ARVEDI) МАТ 0,45мм",1982,291,,шт,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/modulnaya/alpina-premium-italiya-arvedi-mat/,https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-9005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-6005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:42.960Z,0.45,Італія,ARVEDI
akm,"Модульна Металочерепиця Інтегра Італія (ARVEDI) МАТ 0,50мм",1983,318,,шт,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/modulnaya/alpina-premium-italiya-arvedi-mat-050/,https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-7024-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:45.739Z,0.50,Італія,ARVEDI
akm,"Модульна Металочерепиця Інтегра Німеччина (ThyssenKrupp) МАТ 0,50мм",1981,348,,шт,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/modulnaya/alpina-premium-germaniya-thyssenkrupp/,https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-7024-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-6005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:46.620Z,0.50,Німеччина,ThyssenKrupp
akm,"Металочерепиця Інтегра, Integra (Матова, Глянцева)",2871,224,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-integra/,https://akm.kiev.ua/image/cache/catalog/metall/integra/240119-metalocherepicya-іntegra-004-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-BS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:49.836Z,,,
akm,"Металочерепиця Престиж (Матова, Глянцева)",3383,224,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/metallocherepica-prestizh/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7024-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-AL-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:52.702Z,,,
